x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.08873194456100464,-0.04650980234146118,-0.0015473965820547164,-0.1492469310760498,-0.1128396987915039,-0.012087450528952104,-0.19308549165725708,-0.1567678451538086,-0.03142396563521288,-0.19679045677185059,-0.19928961992263794,-0.048445983024748784,-0.06894880533218384,-0.2712159752845764,0.022957153452125567,-0.12983572483062744,-0.3341611623764038,-0.0010904892612870754,-0.1746741533279419,-0.2939542531967163,-0.020088706331762296,-0.19042885303497314,-0.24725717306137085,-0.030525572764190656,-0.047337234020233154,-0.2733529806137085,0.006143959072915095,-0.12859737873077393,-0.3432074189186096,-0.01680641265443228,-0.17929303646087646,-0.28817641735076904,-0.028018335046681386,-0.186600923538208,-0.2361462116241455,-0.03132203051677607,-0.03225076198577881,-0.2623903751373291,-0.016020214351328832,-0.11277520656585693,-0.32672178745269775,-0.039348548444422704,-0.16416490077972412,-0.2770676016807556,-0.04103125834694765,-0.1755630373954773,-0.22049540281295776,-0.03648585656515024,-0.025057673454284668,-0.23753893375396729,-0.039983065965088826,-0.09907716512680054,-0.28907114267349243,-0.05893183329931162,-0.1432817578315735,-0.267699658870697,-0.0605689270221319,-0.15918338298797607,-0.2286609411239624,-0.056331163438471776,0
0.0,0.0,0.0,-0.08747094869613647,-0.047283709049224854,-0.003484754165583581,-0.14810162782669067,-0.11473721265792847,-0.014521538088047237,-0.19218122959136963,-0.15779250860214233,-0.03372670690896484,-0.1969231367111206,-0.19352900981903076,-0.05077213774802658,-0.06766486167907715,-0.26890265941619873,0.020458439556932717,-0.13015174865722656,-0.3310058116912842,-0.004448255332135886,-0.17428499460220337,-0.29122114181518555,-0.02425546366157505,-0.18970543146133423,-0.2436268925666809,-0.03505377452256653,-0.04596298933029175,-0.2702100872993469,0.004648912424272567,-0.12856215238571167,-0.33934593200683594,-0.01930221523525688,-0.17871570587158203,-0.28482216596603394,-0.03151314686419937,-0.18582338094711304,-0.2315281629562378,-0.03522076066019508,-0.03052234649658203,-0.2591671347618103,-0.01654899846198532,-0.11204367876052856,-0.3243722915649414,-0.04118223841669533,-0.16397446393966675,-0.27558356523513794,-0.044175021158480376,-0.17545777559280396,-0.21854239702224731,-0.03998396153929207,-0.02338242530822754,-0.23452693223953247,-0.03953643123986694,-0.09874147176742554,-0.28726667165756226,-0.05938465501549217,-0.14220654964447021,-0.2653443217277527,-0.061324499355578155,-0.15681099891662598,-0.22495299577713013,-0.056985962944054336,0
0.0,0.0,0.0,-0.09001004695892334,-0.04654717445373535,-0.003107529840860934,-0.15175670385360718,-0.11214721202850342,-0.014626867845151992,-0.19585740566253662,-0.15661382675170898,-0.034800359755251975,-0.1971638798713684,-0.1952197551727295,-0.05282984092781362,-0.07155215740203857,-0.26794999837875366,0.022880772352721124,-0.13269007205963135,-0.3289499282836914,-0.0019901106222164344,-0.1760067343711853,-0.2889137268066406,-0.022492550089452834,-0.1905726194381714,-0.24199295043945312,-0.0341538579756957,-0.04945093393325806,-0.26994556188583374,0.006439629234876065,-0.12943041324615479,-0.3392188549041748,-0.017655068784449668,-0.17955529689788818,-0.2847883701324463,-0.03126103967377958,-0.1863195300102234,-0.23304611444473267,-0.03641586169550237,-0.033915817737579346,-0.25966280698776245,-0.015542183778677554,-0.11272799968719482,-0.3244137167930603,-0.03986463487098035,-0.16459190845489502,-0.2765284776687622,-0.04406353995153722,-0.17622870206832886,-0.22006356716156006,-0.041264319568369956,-0.026292145252227783,-0.23563152551651,-0.0393873804802638,-0.09991288185119629,-0.2864832878112793,-0.05839681044170675,-0.14362609386444092,-0.264856219291687,-0.061172125637028785,-0.15871310234069824,-0.22537481784820557,-0.05816981732795057,0
0.0,0.0,0.0,-0.08432495594024658,-0.03838920593261719,-0.00822548522364741,-0.1435767412185669,-0.09977585077285767,-0.020800554666038806,-0.18605786561965942,-0.14180105924606323,-0.04016913427722102,-0.18967735767364502,-0.17987269163131714,-0.05674341647636538,-0.0733368992805481,-0.2554154396057129,0.014954847742501443,-0.1337795853614807,-0.31687474250793457,-0.011649944360669906,-0.17337727546691895,-0.27574431896209717,-0.03276505275380259,-0.1842578649520874,-0.22752678394317627,-0.044307644951459224,-0.04944121837615967,-0.2573551535606384,0.001982191570732539,-0.12642312049865723,-0.32593291997909546,-0.0234937476993764,-0.17089498043060303,-0.2686610817909241,-0.036575823563453014,-0.17498481273651123,-0.21541643142700195,-0.04057083233010417,-0.030272066593170166,-0.24741899967193604,-0.016635564628359134,-0.10417789220809937,-0.31431376934051514,-0.04161847336899882,-0.15267622470855713,-0.2650395631790161,-0.04520147620451098,-0.16280174255371094,-0.2092762589454651,-0.041341531562920864,-0.018794596195220947,-0.22282272577285767,-0.03737410484563952,-0.08785033226013184,-0.2767984867095947,-0.056510850328322704,-0.13083547353744507,-0.2554370164871216,-0.05875322176825648,-0.14560562372207642,-0.21583014726638794,-0.055008537608500774,0
0.0,0.0,0.0,-0.0802236795425415,-0.031176090240478516,-0.011554369703162592,-0.14093101024627686,-0.09046226739883423,-0.024714815430570525,-0.18355196714401245,-0.12985509634017944,-0.04394546058051674,-0.18809503316879272,-0.16554921865463257,-0.06031947117321579,-0.08067339658737183,-0.24443936347961426,0.0116860540581456,-0.13778012990951538,-0.3070136308670044,-0.01647242065541832,-0.17465877532958984,-0.26354116201400757,-0.037947381846834105,-0.18349117040634155,-0.2145969271659851,-0.049358609132696074,-0.055062711238861084,-0.2476673722267151,0.00025766022713469283,-0.12617826461791992,-0.31724828481674194,-0.02701353002362339,-0.1686617136001587,-0.2574918270111084,-0.03997751604788391,-0.17199665307998657,-0.20274335145950317,-0.043213623576093596,-0.032146453857421875,-0.23884707689285278,-0.01723891403548805,-0.10107773542404175,-0.3069527745246887,-0.04431188385956375,-0.14884048700332642,-0.2543792724609375,-0.047956249676872176,-0.1578792929649353,-0.1980137825012207,-0.043360228650499266,-0.015031278133392334,-0.2151024341583252,-0.036980557255674285,-0.07964980602264404,-0.26949363946914673,-0.056683725677658,-0.12346601486206055,-0.244334876537323,-0.05835527088515846,-0.13830775022506714,-0.2027658224105835,-0.05411448981635658,0
0.0,0.0,0.0,-0.07623893022537231,-0.03292793035507202,-0.01940811430449685,-0.13426446914672852,-0.08988893032073975,-0.03651142311628064,-0.17434006929397583,-0.13130009174346924,-0.05886392114098271,-0.166218101978302,-0.1679631471633911,-0.07836509687240323,-0.09555381536483765,-0.2167406678199768,0.004274242973224318,-0.13395828008651733,-0.29397064447402954,-0.028656818022682273,-0.16760790348052979,-0.2525048851966858,-0.052866721575810516,-0.17274051904678345,-0.2075279951095581,-0.06630208534534177,-0.06701630353927612,-0.22293740510940552,-0.00397073389376601,-0.11116880178451538,-0.3139597773551941,-0.03896961924965581,-0.1521434783935547,-0.2534353733062744,-0.05817386326725682,-0.1536921262741089,-0.20095324516296387,-0.06459410679872235,-0.036999285221099854,-0.2191259264945984,-0.018927808901025855,-0.07824218273162842,-0.30700933933258057,-0.05122428578670224,-0.12607711553573608,-0.25623804330825806,-0.062039485251261794,-0.13570034503936768,-0.20041954517364502,-0.061590684627844894,-0.006702125072479248,-0.20250993967056274,-0.03628513035710057,-0.0548519492149353,-0.2664065957069397,-0.05768897948200902,-0.09868067502975464,-0.24095314741134644,-0.06419737083251675,-0.11326950788497925,-0.19735294580459595,-0.06445457232530316,0
0.0,0.0,0.0,-0.07406508922576904,-0.03110527992248535,-0.018435058832551476,-0.13156640529632568,-0.08785045146942139,-0.03456388199367666,-0.17184633016586304,-0.1291375756263733,-0.055954271644736764,-0.16218429803848267,-0.1634398102760315,-0.07408739039340162,-0.09371376037597656,-0.2177627682685852,0.005959702007089618,-0.13019508123397827,-0.2947425842285156,-0.025682594344402787,-0.16452926397323608,-0.24956852197647095,-0.04787565553226614,-0.16856878995895386,-0.20382159948349,-0.05966942915358686,-0.06575524806976318,-0.22299593687057495,-0.0018928492874010772,-0.10665309429168701,-0.3103422522544861,-0.03522407421507978,-0.14776307344436646,-0.24850046634674072,-0.051187036276246545,-0.1492018699645996,-0.1966533660888672,-0.05472071254291677,-0.03597581386566162,-0.21760421991348267,-0.01643372485079908,-0.07519400119781494,-0.30195093154907227,-0.046697707564021584,-0.12253940105438232,-0.24945902824401855,-0.05376330921092176,-0.13133114576339722,-0.19547957181930542,-0.05044549489059591,-0.005230605602264404,-0.1994730830192566,-0.03344375798144483,-0.05219000577926636,-0.2613168954849243,-0.052609083891297814,-0.09635674953460693,-0.23599696159362793,-0.056508818358565804,-0.11036312580108643,-0.19451314210891724,-0.05450687342920446,0
0.0,0.0,0.0,-0.07269370555877686,-0.031368374824523926,-0.01918802651863416,-0.12966692447662354,-0.08917909860610962,-0.03526395242016633,-0.16890883445739746,-0.1301923394203186,-0.055992793844154676,-0.1636589765548706,-0.16436535120010376,-0.07347696329753717,-0.08439868688583374,-0.2270107865333557,0.004713248840459983,-0.1261042356491089,-0.29727089405059814,-0.026704151735714277,-0.15997368097305298,-0.25522422790527344,-0.049256258265188535,-0.1660950779914856,-0.20985853672027588,-0.06103875170748552,-0.056759417057037354,-0.23140031099319458,-0.0028217025968046983,-0.10474354028701782,-0.31017327308654785,-0.03560705910723527,-0.1464117169380188,-0.25089967250823975,-0.05086847449939569,-0.1502392292022705,-0.19714444875717163,-0.053963374898842176,-0.02864992618560791,-0.22372794151306152,-0.017065488354376157,-0.075106680393219,-0.3008663058280945,-0.048515718982628186,-0.12323254346847534,-0.250113308429718,-0.05483704115550836,-0.13455945253372192,-0.19573479890823364,-0.050600730435064634,-0.0021387338638305664,-0.20184141397476196,-0.03378264288704713,-0.053279101848602295,-0.2588261365890503,-0.0554589113156112,-0.09768944978713989,-0.23375862836837769,-0.059133656875303586,-0.11457115411758423,-0.1923673152923584,-0.05607028360765298,0
0.0,0.0,0.0,-0.07548964023590088,-0.03358715772628784,-0.013099266200129023,-0.13220816850662231,-0.09186971187591553,-0.02682080118245267,-0.17109042406082153,-0.1279105544090271,-0.046035673453275194,-0.17562127113342285,-0.15952026844024658,-0.0627835094768443,-0.07476377487182617,-0.2392975091934204,0.008099746906395922,-0.12927132844924927,-0.29697680473327637,-0.02087558618075036,-0.16476082801818848,-0.25390708446502686,-0.04279102755970143,-0.17222118377685547,-0.20796704292297363,-0.05442477388567113,-0.049244046211242676,-0.24105066061019897,-0.0026845931846537496,-0.1131085753440857,-0.3081786632537842,-0.031555324776832094,-0.15533876419067383,-0.24818921089172363,-0.04465450344866895,-0.1590837836265564,-0.19519340991973877,-0.0473888441759982,-0.026386737823486328,-0.22964823246002197,-0.01942234484738492,-0.08840078115463257,-0.2966177463531494,-0.047851081921521654,-0.13502472639083862,-0.24460631608963013,-0.05150785295552396,-0.14383059740066528,-0.19100546836853027,-0.04650494827217244,-0.008999049663543701,-0.20334362983703613,-0.03834185747689389,-0.06771212816238403,-0.25561243295669556,-0.058679565771285525,-0.11075866222381592,-0.23037314414978027,-0.06000037862247609,-0.1256176233291626,-0.19023221731185913,-0.055341619982186785,0
0.0,0.0,0.0,-0.07738780975341797,-0.03560769557952881,-0.007308581931511071,-0.1337941288948059,-0.09427636861801147,-0.01816251417062631,-0.17290383577346802,-0.1291712522506714,-0.03526891497335782,-0.18783903121948242,-0.16009443998336792,-0.050942742353299764,-0.06854689121246338,-0.24763095378875732,0.011479405598720405,-0.12956207990646362,-0.3012416362762451,-0.012964929541567471,-0.16701561212539673,-0.25840383768081665,-0.03204736215434423,-0.17617523670196533,-0.21093350648880005,-0.042101965373376515,-0.045292794704437256,-0.2480837106704712,-0.001098571083502975,-0.11963194608688354,-0.3097636103630066,-0.024063005199650433,-0.16297560930252075,-0.25359368324279785,-0.03432421488128057,-0.16788625717163086,-0.20126187801361084,-0.03652992946467748,-0.026877999305725098,-0.23526698350906372,-0.0187256588544642,-0.10041922330856323,-0.29625219106674194,-0.042704639112571385,-0.14650613069534302,-0.24582451581954956,-0.04514232007227292,-0.1552211046218872,-0.19174110889434814,-0.040751420980313924,-0.015385448932647705,-0.20847302675247192,-0.038113874470809606,-0.08363538980484009,-0.25785958766937256,-0.05736626786551824,-0.12494915723800659,-0.232824444770813,-0.05819757384620061,-0.13830500841140747,-0.1926773190498352,-0.05333285508118024,0
0.0,0.0,0.0,-0.07993859052658081,-0.04225200414657593,-0.006957777020545564,-0.13712143898010254,-0.10260742902755737,-0.018659351103963218,-0.1793752908706665,-0.1365872621536255,-0.036556321837963424,-0.1951580047607422,-0.1660919189453125,-0.053061317362846694,-0.06232672929763794,-0.2563064694404602,0.009509625202952066,-0.12884807586669922,-0.3087576627731323,-0.015214168177010379,-0.16970425844192505,-0.2669462561607361,-0.034714415379824004,-0.18194377422332764,-0.22051358222961426,-0.045075930365385375,-0.04311215877532959,-0.2545071840286255,-0.003186728282855711,-0.12723886966705322,-0.31346267461776733,-0.0268407703275102,-0.1717514991760254,-0.2560635209083557,-0.03793708206063684,-0.17634636163711548,-0.20344805717468262,-0.04093485296613153,-0.029615044593811035,-0.23963230848312378,-0.02049022884017404,-0.11199480295181274,-0.29512763023376465,-0.04572633252388414,-0.1571195125579834,-0.24075615406036377,-0.04870671004897531,-0.16456764936447144,-0.18485021591186523,-0.04441225127226289,-0.02394324541091919,-0.2115117907524109,-0.03934072301632341,-0.09544587135314941,-0.25909358263015747,-0.05998861760741647,-0.13514447212219238,-0.23235076665878296,-0.06096273631698068,-0.14810824394226074,-0.1913769245147705,-0.05572004587298807,0
0.0,0.0,0.0,-0.08118242025375366,-0.0444217324256897,-0.007594667905379993,-0.13848501443862915,-0.10407930612564087,-0.020165771310587388,-0.18123221397399902,-0.1386774182319641,-0.03848532966281937,-0.19253093004226685,-0.172784686088562,-0.05520738295223282,-0.05823999643325806,-0.25863146781921387,0.0077097387338085355,-0.12776970863342285,-0.30912667512893677,-0.016384862427969438,-0.16920781135559082,-0.2684152126312256,-0.03615900880600975,-0.18209922313690186,-0.22373169660568237,-0.04718719429280327,-0.04060697555541992,-0.25631147623062134,-0.004474728898514968,-0.1287214756011963,-0.31393134593963623,-0.026760160987635118,-0.17340534925460815,-0.2581740617752075,-0.03835078335310982,-0.17725563049316406,-0.20805466175079346,-0.042845521186848146,-0.02989983558654785,-0.240273118019104,-0.020990183641572457,-0.11417388916015625,-0.29584646224975586,-0.04512054852153824,-0.15890789031982422,-0.24380332231521606,-0.048118356679935914,-0.16560661792755127,-0.18944114446640015,-0.04466843238975571,-0.02813965082168579,-0.21080923080444336,-0.039048627083559495,-0.10004603862762451,-0.2605783939361572,-0.059282966022749406,-0.13911491632461548,-0.2359541654586792,-0.06018580875303314,-0.1513906717300415,-0.1962723731994629,-0.05524524680282639,0
